region,slug,title,state,type,rating,minPrice
Kerala,kottarakkara-sree-mahaganapathi-kshethram,"Kottarakkara Sree Mahaganapathi Kshethram",Kerala,spiritual,4.8,900
Kerala,vattal-kurishu-palli,"Vattal Kurishu Palli",Kerala,spiritual,4.6,900
Kerala,st-peter-and-st-paul-s-church-kolenchery,"St. Peter and St. Paul's Church, Kolenchery",Kerala,spiritual,4.2,900
Kerala,mahadeva-temple-kalanjoor,"Mahadeva Temple, Kalanjoor",Kerala,spiritual,4.7,900
Kerala,trikkur-mahadeva-temple,"Trikkur Mahadeva Temple",Kerala,spiritual,4.2,900
Kerala,muttichur-kallattupuzha-sri-maha-siva-temple,"Muttichur Kallattupuzha Sri Maha Siva Temple",Kerala,spiritual,4.2,900
Kerala,thirumangalam-sree-maha-vishnu-siva-temple,"Thirumangalam Sree Maha Vishnu Siva Temple",Kerala,spiritual,4.6,900
Kerala,mundayur-mahadeva-temple,"Mundayur Mahadeva Temple",Kerala,spiritual,4.3,900
Kerala,sree-shivashakthi-mahaganapathi-temple,"Sree Shivashakthi Mahaganapathi temple",Kerala,spiritual,4.8,900
Kerala,kainoor-shiva-temple,"Kainoor Shiva Temple",Kerala,spiritual,4.3,900
Kerala,mahadeva-temple-avittathur,"Mahadeva Temple, Avittathur",Kerala,spiritual,4.5,900
Kerala,thrikkunnathu-mahadeva-temple,"Thrikkunnathu Mahadeva Temple",Kerala,spiritual,4.5,900
Kerala,chemmanthatta-mahadeva-temple,"Chemmanthatta Mahadeva Temple",Kerala,spiritual,4.3,900
Kerala,kattakampal-temple,"Kattakampal Temple",Kerala,spiritual,4.7,900
Kerala,panayur-palur-shiva-temple,"Panayur Palur Shiva Temple",Kerala,spiritual,4.3,900
Kerala,thrikkariyoor-mahadeva-temple,"Thrikkariyoor Mahadeva Temple",Kerala,spiritual,4.4,900
Kerala,anikkattilammakshethram,"Anikkattilammakshethram",Kerala,spiritual,4.3,900
Kerala,chakkulathukavu-temple,"Chakkulathukavu Temple",Kerala,spiritual,4.6,900
Kerala,mithranandapuram-vamanamoorthy-temple,"Mithranandapuram Vamanamoorthy Temple",Kerala,spiritual,4.4,900
Kerala,neelamperoor-palli-bhagavathi-temple,"Neelamperoor Palli Bhagavathi Temple",Kerala,spiritual,4.4,900
Kerala,sree-andalurkavu,"Sree Andalurkavu",Kerala,spiritual,4.2,900
Kerala,thanikkudam-bhagavathi-temple,"Thanikkudam Bhagavathi Temple",Kerala,spiritual,4.7,900
Kerala,karppillikkavu-sree-mahadeva-temple,"Karppillikkavu Sree Mahadeva Temple",Kerala,spiritual,4.7,900
Kerala,kulathupuzha-sastha-temple,"Kulathupuzha Sastha Temple",Kerala,spiritual,4.7,900
Kerala,achankovil-sastha-temple,"Achankovil Sastha Temple",Kerala,spiritual,4.7,900
Kerala,pokkunny-siva-temple,"Pokkunny Siva Temple",Kerala,spiritual,4.7,900
Kerala,parassala-mahadeva-temple,"Parassala Mahadeva Temple",Kerala,spiritual,4.8,900
Kerala,vadeshwaram-temple,"Vadeshwaram Temple",Kerala,spiritual,4.4,900
Kerala,our-lady-of-good-health-church-pattumala,"Our Lady of Good Health Church, Pattumala",Kerala,spiritual,4.5,900
Kerala,st-mary-s-syro-malabar-catholic-church-arakuzha,"St. Mary's Syro-Malabar Catholic Church, Arakuzha",Kerala,spiritual,4.4,900
Kerala,st-mary-s-syro-malabar-catholic-forane-church-champakulam,"St. Mary's Syro-Malabar Catholic Forane Church, Champakulam",Kerala,spiritual,4.7,900
Kerala,st-xavier-s-church-peyad,"St. Xavier's Church, Peyad",Kerala,spiritual,4.6,900
Kerala,sree-bhuvaneswary-temple-valamchuzhy,"Sree Bhuvaneswary Temple, Valamchuzhy",Kerala,spiritual,4.6,900
Kerala,vethalan-kavu-mahadeva-temple,"Vethalan Kavu Mahadeva Temple",Kerala,spiritual,4.2,900
Kerala,thumpamon-vadakkumnatha-temple,"Thumpamon Vadakkumnatha Temple",Kerala,spiritual,4.8,900
Kerala,nalukulangara-devi-temple,"Nalukulangara Devi Temple",Kerala,spiritual,4.6,900
Kerala,elamgulam-sree-dharma-sastha-temple,"Elamgulam Sree Dharma Sastha Temple",Kerala,spiritual,4.1,900
Kerala,panakkattodil-devi-temple,"Panakkattodil Devi Temple",Kerala,spiritual,4.8,900
Kerala,st-mary-s-cathedral-punalur,"St. Mary's Cathedral, Punalur",Kerala,heritage,4.1,900
Kerala,amunthirathu-devi-temple,"Amunthirathu Devi Temple",Kerala,spiritual,4.5,900
Kerala,st-mary-s-syro-malabar-catholic-church-koratty,"St. Mary's Syro-Malabar Catholic Church, Koratty",Kerala,spiritual,4.6,900
Kerala,st-elijah-orthodox-syrian-church-koduvila,"St. Elijah Orthodox Syrian Church, Koduvila",Kerala,spiritual,4.2,900
Kerala,valiyakoikkal-temple,"Valiyakoikkal Temple",Kerala,spiritual,4.1,900
Kerala,arthat-st-mary-s-cathedral,"Arthat St. Mary's Cathedral",Kerala,heritage,4.4,900
Kerala,sri-nellikulangara-bhagavathi-temple,"Sri Nellikulangara Bhagavathi Temple",Kerala,spiritual,4.7,900
Kerala,ponmeri-shiva-temple,"Ponmeri Shiva Temple",Kerala,spiritual,4.4,900
Kerala,kalarivathukkal-bhagavathy-temple,"Kalarivathukkal Bhagavathy Temple",Kerala,spiritual,4.3,900
Kerala,kurinjimala-sanctuary,"Kurinjimala Sanctuary",Kerala,wildlife,4.1,2500
Kerala,malabar-wildlife-sanctuary,"Malabar Wildlife Sanctuary",Kerala,wildlife,4.6,2500
Kerala,vazhvanthol-waterfalls,"Vazhvanthol waterfalls",Kerala,heritage,4.4,900
Kerala,valanjanganam-falls,"Valanjanganam Falls",Kerala,heritage,4.2,900
Kerala,keralamkundu-waterfalls,"Keralamkundu Waterfalls",Kerala,heritage,4.6,900
Kerala,kattikkayam-falls,"Kattikkayam Falls",Kerala,heritage,4.5,900
Kerala,areekkal-waterfalls,"Areekkal Waterfalls",Kerala,heritage,4.2,900
Kerala,lakkam-waterfalls,"Lakkam Waterfalls",Kerala,heritage,4.7,900
Kerala,carmelagiri-elephant-park,"Carmelagiri Elephant Park",Kerala,heritage,4.5,900
Kerala,mango-meadows,"Mango Meadows",Kerala,heritage,4.8,900
Kerala,meenkunnu-beach,"Meenkunnu Beach",Kerala,beach,4.4,1200
Kerala,mangottu-bhagavathi-temple,"Mangottu Bhagavathi Temple",Kerala,spiritual,4.2,900
Kerala,meenkulathi-temple,"Meenkulathi Temple",Kerala,spiritual,4.4,900
Kerala,anjumoorthy-temple,"Anjumoorthy Temple",Kerala,spiritual,4.6,900
Kerala,karivellur-mahadeva-temple,"Karivellur Mahadeva Temple",Kerala,spiritual,4.7,900
Kerala,shaktheeswaram-temple,"Shaktheeswaram Temple",Kerala,spiritual,4.6,900
Kerala,manarcad-church,"Manarcad Church",Kerala,spiritual,4.4,900
Kerala,kanimangalam-sastha-temple,"Kanimangalam Sastha Temple",Kerala,spiritual,4.1,900
Kerala,nedumpura-kulasekharanellur-shiva-temple,"Nedumpura Kulasekharanellur Shiva Temple",Kerala,spiritual,4.5,900
Kerala,kootayanimoodu-chamundi-temple,"Kootayanimoodu chamundi temple",Kerala,spiritual,4.2,900
Kerala,padanayarkulangara-mahadeva-temple,"Padanayarkulangara Mahadeva Temple",Kerala,spiritual,4.5,900
Kerala,aluvamkudi-sree-mahadeva-temple,"Aluvamkudi Sree Mahadeva Temple",Kerala,spiritual,4.1,900
Kerala,chammanad-devi-temple,"Chammanad devi temple",Kerala,spiritual,4.1,900
Kerala,vazhappully-temple,"Vazhappully temple",Kerala,spiritual,4.6,900
Kerala,st-george-forane-church-edathua,"St.George Forane Church, Edathua",Kerala,spiritual,4.6,900
Kerala,marthoman-cheriyapally-kothamangalam,"Marthoman Cheriyapally, Kothamangalam",Kerala,spiritual,4.4,900
Kerala,avanoor-sreekanteswaram-mahadeva-temple,"Avanoor Sreekanteswaram Mahadeva Temple",Kerala,spiritual,4.6,900
Kerala,ootukulangara-bhagavathy-temple-peruvemba,"Ootukulangara Bhagavathy Temple, Peruvemba",Kerala,spiritual,4.6,900
Kerala,padiyanoor-devi-temple,"Padiyanoor Devi Temple",Kerala,spiritual,4.7,900
Kerala,nilakkal-sree-mahadeva-temple,"Nilakkal Sree Mahadeva Temple",Kerala,spiritual,4.8,900
Kerala,changattu-sree-bhagavathy-temple,"Changattu Sree Bhagavathy Temple",Kerala,spiritual,4.5,900
Kerala,sacred-heart-forane-church,"Sacred Heart Forane Church",Kerala,spiritual,4.8,900
Kerala,mulanthuruthy-marthoman-church,"Mulanthuruthy Marthoman Church",Kerala,spiritual,4.6,900
Kerala,st-mary-s-forane-church-chalakudy,"St. Mary's Forane Church, Chalakudy",Kerala,spiritual,4.2,900
Kerala,st-mary-s-church-vechoor,"St. Mary's Church, Vechoor",Kerala,spiritual,4.2,900
Kerala,st-mary-s-forane-church-edoor,"St. Mary's Forane Church Edoor",Kerala,spiritual,4.5,900
Kerala,st-marys-church-meenangadi,"St. Marys Church Meenangadi",Kerala,spiritual,4.1,900
Kerala,mar-thoma-sleeha-church-thulappally,"Mar Thoma Sleeha Church Thulappally",Kerala,spiritual,4.5,900
Kerala,ramapuram-church,"Ramapuram Church",Kerala,spiritual,4.6,900
Kerala,st-francis-xavier-s-church-sampaloor,"St. Francis Xavier's Church, Sampaloor",Kerala,spiritual,4.6,900
Kerala,dutch-church-munroe-island,"Dutch Church, Munroe Island",Kerala,spiritual,4.1,900
Kerala,st-mary-s-church-marady,"St. Mary's Church, Marady",Kerala,spiritual,4.7,900
Kerala,sri-rama-temple-ramapuram,"Sri Rama Temple, Ramapuram",Kerala,spiritual,4.3,900
Kerala,avanavanchery-sri-indilayappan-temple,"Avanavanchery Sri Indilayappan Temple",Kerala,spiritual,4.4,900
Kerala,chittoorkavu-devi-temple,"Chittoorkavu Devi Temple",Kerala,spiritual,4.6,900
Kerala,eravikulangara-temple,"Eravikulangara Temple",Kerala,spiritual,4.3,900
Kerala,kalamassery-mahaganapathy-temple,"Kalamassery Mahaganapathy Temple",Kerala,spiritual,4.4,900
Kerala,manikandeswaram-uma-maheswara-temple,"Manikandeswaram Uma Maheswara temple",Kerala,spiritual,4.6,900
Kerala,chennamangalam-temple,"Chennamangalam Temple",Kerala,spiritual,4.8,900
Kerala,sree-balakrishna-swami-temple-kuzhuppilly,"Sree Balakrishna Swami Temple, Kuzhuppilly",Kerala,spiritual,4.2,900
Kerala,kannamaly-church-ernakulam,"Kannamaly Church, Ernakulam",Kerala,spiritual,4.7,900
Kerala,malayalapuzha-devi-temple,"Malayalapuzha Devi Temple",Kerala,spiritual,4.3,900
Kerala,st-francis-xavier-s-church-pizhala,"St. Francis Xavier's Church, Pizhala",Kerala,spiritual,4.3,900
Kerala,st-mary-s-church-vendore,"St Mary's Church, Vendore",Kerala,spiritual,4.7,900
Kerala,bela-church,"Bela Church",Kerala,spiritual,4.8,900
Kerala,sreenarayanapuram-temple,"Sreenarayanapuram Temple",Kerala,spiritual,4.7,900
Kerala,thattayil-orippurathu-bhagavathy-kshetram,"Thattayil Orippurathu Bhagavathy Kshetram",Kerala,spiritual,4.6,900
Kerala,thrissileri-mahadeva-temple,"Thrissileri Mahadeva Temple",Kerala,spiritual,4.2,900
Kerala,anandeshwaram-mahadeva-temple,"Anandeshwaram Mahadeva Temple",Kerala,spiritual,4.6,900
Kerala,karyat-sree-ayyappa-temple-vanimal,"Karyat Sree Ayyappa Temple Vanimal",Kerala,spiritual,4.5,900
Kerala,st-francis-xavier-forane-church-velur,"St. Francis Xavier Forane Church, Velur",Kerala,spiritual,4.2,900
Kerala,pazhakulam-punthalaveettil-temple,"Pazhakulam punthalaveettil temple",Kerala,spiritual,4.5,900
Kerala,parthasarathy-temple-mundakkayam,"Parthasarathy Temple, Mundakkayam",Kerala,spiritual,4.3,900
Kerala,oorali-appooppan-kavu,"Oorali Appooppan Kavu",Kerala,spiritual,4.3,900
Kerala,pulimukham-devi-temple,"Pulimukham Devi Temple",Kerala,spiritual,4.5,900
Kerala,konni-forest-division,"Konni Forest Division",Kerala,heritage,4.6,900
Kerala,valara,"Valara",Kerala,heritage,4.6,900
Kerala,kannimara-teak,"Kannimara Teak",Kerala,heritage,4.5,900
Kerala,pariyanempatta-bhagavathi-temple,"Pariyanempatta Bhagavathi Temple",Kerala,spiritual,4.2,900
Kerala,mukkoottuthara-thiruvambadi-sree-krishaswami-temple,"Mukkoottuthara Thiruvambadi Sree Krishaswami Temple",Kerala,spiritual,4.2,900
Kerala,mayannur-kavu-sri-kurumba-bagavathy-temple,"Mayannur Kavu Sri Kurumba Bagavathy Temple",Kerala,spiritual,4.7,900
Kerala,st-bursouma-s-orthodox-church,"St. Bursouma's Orthodox Church",Kerala,spiritual,4.2,900
Kerala,mezhuveli-temple,"Mezhuveli Temple",Kerala,spiritual,4.4,900
Kerala,sri-gopalakrishna-temple-kumble,"Sri Gopalakrishna Temple Kumble",Kerala,spiritual,4.3,900
Kerala,sree-madiyan-koolom-temple,"Sree Madiyan Koolom Temple",Kerala,spiritual,4.4,900
Kerala,chelamattom-shree-krishna-swami-temple,"Chelamattom Shree Krishna Swami Temple",Kerala,spiritual,4.7,900
Kerala,st-mary-s-orthodox-cathedral-puthencavu,"St. Mary's Orthodox Cathedral, Puthencavu",Kerala,spiritual,4.2,900
Kerala,aruvithura-st-george-s-syro-malabar-catholic-forane-church,"Aruvithura St. George's Syro-Malabar Catholic Forane Church",Kerala,spiritual,4.7,900
Kerala,st-thomas-church-thumpoly,"St. Thomas Church, Thumpoly",Kerala,spiritual,4.3,900
Kerala,nariampara-puthiyakavu-devikshethram,"Nariampara Puthiyakavu Devikshethram",Kerala,spiritual,4.5,900
Kerala,sasthamangalam-mahadevar-temple,"Sasthamangalam Mahadevar Temple",Kerala,spiritual,4.2,900
Kerala,sree-kattayattu-bhagavathi-kshethram,"Sree Kattayattu Bhagavathi Kshethram",Kerala,spiritual,4.8,900
Kerala,st-george-shrine-pilgrim-centre-kulathuvayal,"St George Shrine Pilgrim Centre Kulathuvayal",Kerala,spiritual,4.4,900
Kerala,little-flower-forane-church-nilambur,"Little Flower Forane Church, Nilambur",Kerala,spiritual,4.6,900
Kerala,kottekkad-temple,"Kottekkad Temple",Kerala,spiritual,4.6,900
Kerala,kolathukara-shiva-temple,"Kolathukara shiva temple",Kerala,spiritual,4.7,900
Kerala,padayanivettom,"Padayanivettom",Kerala,spiritual,4.2,900
Kerala,changankulangara-sri-mahadevar-temple,"Changankulangara Sri Mahadevar Temple",Kerala,spiritual,4.7,900
Kerala,kannamcode-cathedral,"Kannamcode Cathedral",Kerala,heritage,4.3,900
Kerala,st-joseph-s-syro-malabar-catholic-church-meenkunnam,"St. Joseph's Syro-Malabar Catholic Church, Meenkunnam",Kerala,spiritual,4.7,900
Kerala,st-george-forane-church-kallody-wayanad,"St. George Forane Church Kallody, Wayanad",Kerala,spiritual,4.8,900
Kerala,trikandiyur-mahadeva-temple,"Trikandiyur Mahadeva Temple",Kerala,spiritual,4.6,900
Kerala,nilakkal-st-thomas-church,"Nilakkal St.Thomas Church",Kerala,spiritual,4.4,900
Kerala,st-teresa-s-shrine-mahe,"St. Teresa’s Shrine, Mahé",Kerala,spiritual,4.2,900
Kerala,st-thomas-orthodox-cathedral-thottomon-ranny,"St Thomas Orthodox Cathedral, Thottomon, Ranny",Kerala,heritage,4.5,900
Kerala,basilica-of-our-lady-of-lourdes-chemperi,"Basilica of Our Lady of Lourdes, Chemperi",Kerala,spiritual,4.1,900
Kerala,st-mary-s-jacobite-syrian-cathedral-church-karakunnam,"St. Mary's Jacobite Syrian Cathedral Church, Karakunnam",Kerala,spiritual,4.4,900
Kerala,polur-temple-kozhikode,"Polur temple, Kozhikode",Kerala,spiritual,4.2,900
Kerala,st-joseph-s-parish-shrine-pavaratty,"St. Joseph’s Parish Shrine, Pavaratty",Kerala,spiritual,4.4,900
Kerala,madhur,"Madhur",Kerala,spiritual,4.6,900
Kerala,bethel-marthoma-church,"Bethel Marthoma Church",Kerala,spiritual,4.3,900
Kerala,st-john-the-baptist-jacobite-syrian-church-south-parur,"St. John The Baptist Jacobite Syrian Church, South Parur",Kerala,spiritual,4.3,900
Kerala,st-nicholas-church,"St. Nicholas' Church",Kerala,spiritual,4.3,900
Kerala,st-george-church-kalady,"St. George Church, Kalady",Kerala,spiritual,4.3,900
Kerala,st-joseph-s-syro-malabar-catholic-church-chennamkary,"St. Joseph's Syro-Malabar Catholic Church, Chennamkary",Kerala,spiritual,4.4,900
Kerala,holy-magi-syro-malabar-catholic-forane-church-muvattupuzha,"Holy Magi Syro-Malabar Catholic Forane Church, Muvattupuzha",Kerala,spiritual,4.3,900
Kerala,kadammanittapally,"Kadammanittapally",Kerala,spiritual,4.2,900
Kerala,st-antony-s-church-pazhuvil,"St. Antony's Church, Pazhuvil",Kerala,spiritual,4.2,900
Kerala,kadampanad-church,"Kadampanad Church",Kerala,spiritual,4.1,900
Kerala,st-antony-s-church-kuninji,"St. Antony's Church, Kuninji",Kerala,spiritual,4.1,900
Kerala,st-philomena-s-forane-church-koonammavu,"St.Philomena's Forane Church, Koonammavu",Kerala,spiritual,4.2,900
Kerala,st-stanislaus-forane-church-mala,"St. Stanislaus Forane Church, Mala",Kerala,spiritual,4.5,900
Kerala,st-mary-s-orthodox-church-avaneeswaram,"St. Mary's Orthodox Church, Avaneeswaram",Kerala,spiritual,4.3,900
Kerala,holy-cross-shrine-mapranam,"Holy Cross Shrine Mapranam",Kerala,spiritual,4.6,900
Kerala,nileshwar-muthappan-madappura,"Nileshwar Muthappan Madappura",Kerala,spiritual,4.3,900
Kerala,pavangad,"Pavangad",Kerala,heritage,4.6,900
Khasi Hills,shillong,"Shillong",Meghalaya,hill_station,4.5,1300
Khasi Hills,cherrapunji,"Cherrapunji",Meghalaya,hill_station,4.5,1300
Kinnaur,chitkul,"Chitkul",Himachal Pradesh,hill_station,4.6,1200
Kinnaur,kalpa,"Kalpa",Himachal Pradesh,hill_station,4.5,1200
Konkan Coast,goa,"Goa",Goa,beach,4.5,400
Konkan Coast,gokarna,"Gokarna",Karnataka,beach,4.5,900
Konkan Coast,mumbai,"Mumbai",Maharashtra,heritage,4.4,1500
Konkan Coast,tarkarli,"Tarkarli",Maharashtra,beach,4.4,1100
Kullu Valley,manali,"Manali",Himachal Pradesh,hill_station,4.7,400
Kumaon,nainital,"Nainital",Uttarakhand,hill_station,4.4,1200
Kumaon,ranikhet,"Ranikhet",Uttarakhand,hill_station,4.3,1400
Kumaon,binsar,"Binsar",Uttarakhand,wildlife,4.5,1500
Kutch Desert,rann-of-kutch,"Rann of Kutch",Gujarat,adventure,4.6,600
Kutch District,dholavira,"Dholavira",Gujarat,heritage,4.8,2400
Ladakh,hemis-national-park,"Hemis National Park",Ladakh,wildlife,4.3,2500
Ladakh,thikse-monastery,"Thikse Monastery",Ladakh,spiritual,4.7,900
Ladakh,diskit-monastery,"Diskit Monastery",Ladakh,hill_station,4.2,1200
Ladakh,lamayuru-monastery,"Lamayuru Monastery",Ladakh,spiritual,4.4,900
Ladakh,alchi-monastery,"Alchi Monastery",Ladakh,spiritual,4.5,900
Ladakh,hemis-monastery,"Hemis Monastery",Ladakh,spiritual,4.8,900
Ladakh,karsha-monastery,"Karsha Monastery",Ladakh,spiritual,4.8,900
Ladakh,likir-monastery,"Likir Monastery",Ladakh,spiritual,4.2,900
Ladakh,tingmosgang-monastery,"Tingmosgang monastery",Ladakh,spiritual,4.5,900
Ladakh,rizong-monastery,"Rizong Monastery",Ladakh,spiritual,4.2,900
Ladakh,korzok-monastery,"Korzok Monastery",Ladakh,spiritual,4.8,900
Ladakh,lingshed-monastery,"Lingshed Monastery",Ladakh,spiritual,4.1,900
Ladakh,matho-monastery,"Matho Monastery",Ladakh,spiritual,4.4,900
Ladakh,phyang-monastery,"Phyang Monastery",Ladakh,spiritual,4.2,900
Ladakh,takthok-monastery,"Takthok Monastery",Ladakh,spiritual,4.3,900
Ladakh,hanle-monastery,"Hanle Monastery",Ladakh,spiritual,4.8,900
Ladakh,basgo-monastery,"Basgo Monastery",Ladakh,spiritual,4.6,900
Ladakh,changthang-wildlife-sanctuary,"Changthang Wildlife Sanctuary",Ladakh,wildlife,4.4,2500
Ladakh,stok-monastery,"Stok Monastery",Ladakh,spiritual,4.5,900
Ladakh,bardan-monastery,"Bardan Monastery",Ladakh,spiritual,4.2,900
Ladakh,zangla-khar,"Zangla Khar",Ladakh,heritage,4.8,900
Ladakh,stakna-monastery,"Stakna Monastery",Ladakh,spiritual,4.2,900
Ladakh,shey-monastery,"Shey Monastery",Ladakh,spiritual,4.2,900
Ladakh,khurnak-fort,"Khurnak Fort",Ladakh,heritage,4.2,900
Ladakh,mangyu-temple-complex,"Mangyu temple complex",Ladakh,spiritual,4.5,900
Lakshadweep Archipelago,agatti-island,"Agatti Island",Lakshadweep,beach,4.8,5500
Lakshadweep Archipelago,bangaram-island,"Bangaram Island",Lakshadweep,beach,4.9,6500
Lower Himalayas,shimla,"Shimla",Himachal Pradesh,hill_station,4.4,1300
Lower Subansiri,ziro,"Ziro",Arunachal Pradesh,hill_station,4.5,1400
Madhya Pradesh,bandhavgarh-national-park,"Bandhavgarh National Park",Madhya Pradesh,wildlife,4.1,2500
Madhya Pradesh,omkareshwar-temple,"Omkareshwar Temple",Madhya Pradesh,spiritual,4.6,900
Madhya Pradesh,pench-national-park,"Pench National Park",Madhya Pradesh,wildlife,4.2,2500
Madhya Pradesh,bhojeshwar-temple,"Bhojeshwar Temple",Madhya Pradesh,spiritual,4.7,900
Madhya Pradesh,asirgarh-fort,"Asirgarh Fort",Madhya Pradesh,heritage,4.5,900
Madhya Pradesh,chachai-falls,"Chachai Falls",Madhya Pradesh,heritage,4.6,900
Madhya Pradesh,dhuandhar-falls,"Dhuandhar Falls",Madhya Pradesh,heritage,4.2,900
Madhya Pradesh,pandav-falls,"Pandav Falls",Madhya Pradesh,heritage,4.2,900
Madhya Pradesh,van-vihar-national-park,"Van Vihar National Park",Madhya Pradesh,wildlife,4.3,2500
Madhya Pradesh,chausath-yogini-temple-mitaoli,"Chausath Yogini Temple, Mitaoli",Madhya Pradesh,spiritual,4.5,900
Madhya Pradesh,keoti-falls,"Keoti Falls",Madhya Pradesh,heritage,4.6,900
Madhya Pradesh,kal-bhairav-temple,"Kal Bhairav temple",Madhya Pradesh,spiritual,4.6,900
Madhya Pradesh,purwa-falls,"Purwa Falls",Madhya Pradesh,heritage,4.3,900
Madhya Pradesh,raneh-falls,"Raneh Falls",Madhya Pradesh,heritage,4.4,900
Madhya Pradesh,bahuti-falls,"Bahuti Falls",Madhya Pradesh,heritage,4.8,900
Madhya Pradesh,pashupatinath-temple,"Pashupatinath Temple",Madhya Pradesh,spiritual,4.1,900
Madhya Pradesh,gatha-falls,"Gatha Falls",Madhya Pradesh,heritage,4.2,900
Madhya Pradesh,taj-mahal-palace,"Taj Mahal Palace",Madhya Pradesh,heritage,4.4,900
Madhya Pradesh,bateshwar-hindu-temples,"Bateshwar Hindu temples",Madhya Pradesh,spiritual,4.7,900
Madhya Pradesh,pench-tiger-reserve,"Pench Tiger Reserve",Madhya Pradesh,wildlife,4.7,2500
Madhya Pradesh,chanderi-fort,"Chanderi Fort",Madhya Pradesh,heritage,4.8,900
Madhya Pradesh,rajwada-palace,"Rajwada palace",Madhya Pradesh,heritage,4.6,900
Madhya Pradesh,bawangaja,"Bawangaja",Madhya Pradesh,spiritual,4.4,900
Madhya Pradesh,kakanmath-temple-sihoniya,"Kakanmath temple, Sihoniya",Madhya Pradesh,spiritual,4.8,900
Madhya Pradesh,shiva-temple-bhumara,"Shiva temple, Bhumara",Madhya Pradesh,spiritual,4.4,900
Madhya Pradesh,ratapani-tiger-reserve,"Ratapani Tiger Reserve",Madhya Pradesh,wildlife,4.5,2500
Madhya Pradesh,patalpani-waterfall,"Patalpani waterfall",Madhya Pradesh,heritage,4.2,900
Madhya Pradesh,aharji,"Aharji",Madhya Pradesh,spiritual,4.6,900
Madhya Pradesh,tigawa-temple,"Tigawa Temple",Madhya Pradesh,spiritual,4.7,900
Madhya Pradesh,gandhi-sagar-sanctuary,"Gandhi Sagar Sanctuary",Madhya Pradesh,wildlife,4.6,2500
Madhya Pradesh,kheoni-wildlife-sanctuary,"Kheoni Wildlife Sanctuary",Madhya Pradesh,wildlife,4.7,2500
Madhya Pradesh,gohad-fort,"Gohad Fort",Madhya Pradesh,heritage,4.6,900
Madhya Pradesh,sabalgarh-fort,"Sabalgarh Fort",Madhya Pradesh,heritage,4.3,900
Madhya Pradesh,jabalpur-madan-mahal,"Jabalpur Madan Mahal",Madhya Pradesh,heritage,4.1,900
Madhya Pradesh,bijasan-mata-mandir-indore,"Bijasan mata mandir indore",Madhya Pradesh,spiritual,4.3,900
Madhya Pradesh,national-chambal-sanctuary,"National Chambal Sanctuary",Madhya Pradesh,wildlife,4.6,2500
