type,slug,title,state,rating,minPrice
spiritual,chottanikkara-temple,"Chottanikkara Temple",Kerala,4.4,900
spiritual,vaikom-temple,"Vaikom Temple",Kerala,4.6,900
spiritual,aluva-mahadeva-temple,"Aluva Mahadeva Temple",Kerala,4.7,900
spiritual,ambalappuzha-sri-krishna-temple,"Ambalappuzha Sri Krishna Temple",Kerala,4.4,900
spiritual,tirunavaya-temple,"Tirunavaya Temple",Kerala,4.4,900
spiritual,madhur-temple,"Madhur Temple",Kerala,4.4,900
spiritual,abaya-pradhan-temple,"Abaya Pradhan Temple",Kerala,4.1,900
spiritual,valiya-koonambaikulam-temple,"Valiya Koonambaikulam temple",Kerala,4.6,900
spiritual,sreevallabha-temple-thiruvalla,"Sreevallabha Temple, Thiruvalla",Kerala,4.6,900
spiritual,amaramkavu,"Amaramkavu",Kerala,4.5,900
spiritual,aranmula-parthasarathy-temple,"Aranmula Parthasarathy Temple",Kerala,4.2,900
spiritual,arattupuzha-temple,"Arattupuzha Temple",Kerala,4.5,900
spiritual,kaviyoor-mahadeva-temple-kerala,"Kaviyoor Mahadeva Temple, Kerala",Kerala,4.3,900
spiritual,muthappan-temple,"Muthappan Temple",Kerala,4.5,900
spiritual,st-andrew-s-basilica-arthunkal,"St. Andrew's Basilica, Arthunkal",Kerala,4.7,900
spiritual,thrikkakara-temple,"Thrikkakara Temple",Kerala,4.5,900
spiritual,panachikkadu-temple,"Panachikkadu Temple",Kerala,4.5,900
spiritual,sree-poornathrayeesa-temple,"Sree Poornathrayeesa Temple",Kerala,4.4,900
spiritual,thali-mahadeva-temple-kozhikode,"Thali Mahadeva temple, Kozhikode",Kerala,4.5,900
spiritual,puramundekkadu-shri-mahadeva-temple,"Puramundekkadu Shri Mahadeva Temple",Kerala,4.3,900
spiritual,perumparampu-sri-mahadeva-temple,"Perumparampu Sri Mahadeva Temple",Kerala,4.2,900
spiritual,puttingal-temple,"Puttingal Temple",Kerala,4.5,900
spiritual,kottukal-cave-temple,"Kottukal cave temple",Kerala,4.2,900
spiritual,thiruvallam-parasurama-temple,"Thiruvallam Parasurama Temple",Kerala,4.3,900
spiritual,trichambaram-temple,"Trichambaram Temple",Kerala,4.5,900
spiritual,vellayani-devi-temple,"Vellayani Devi Temple",Kerala,4.7,900
spiritual,vilwadrinatha-temple,"Vilwadrinatha Temple",Kerala,4.5,900
spiritual,amaravila-rameswaram-sri-mahadeva-temple,"Amaravila Rameswaram Sri Mahadeva Temple",Kerala,4.6,900
spiritual,ashtamangalam-siva-temple,"Ashtamangalam Siva Temple",Kerala,4.4,900
spiritual,mannarasala-temple,"Mannarasala Temple",Kerala,4.3,900
spiritual,koodalmanikyam-temple,"Koodalmanikyam Temple",Kerala,4.8,900
spiritual,madayi-kavu,"Madayi Kavu",Kerala,4.5,900
spiritual,kandiyoor-sree-mahadeva-temple,"Kandiyoor Sree Mahadeva Temple",Kerala,4.5,900
spiritual,manakkattu-devi-temple,"Manakkattu devi temple",Kerala,4.5,900
spiritual,puliyur-mahavishnu-temple,"Puliyur Mahavishnu Temple",Kerala,4.3,900
spiritual,ramapuram-alappuzha,"Ramapuram, Alappuzha",Kerala,4.4,900
spiritual,thrichittatt-maha-vishnu-temple,"Thrichittatt Maha Vishnu Temple",Kerala,4.6,900
spiritual,mangala-devi-temple,"Mangala Devi Temple",Kerala,4.1,900
spiritual,panniyur-sri-varahamoorthy-temple,"Panniyur Sri Varahamoorthy Temple",Kerala,4.4,900
spiritual,st-george-s-catholic-forane-church,"St. George's Catholic Forane Church",Kerala,4.4,900
spiritual,parumala-valiya-panayannarkavu-devi-temple,"Parumala Valiya Panayannarkavu Devi Temple",Kerala,4.4,900
spiritual,alattiyur-hanuman-temple,"Alattiyur Hanuman Temple",Kerala,4.5,900
spiritual,dakshina-mookambika-temple-north-paravur,"Dakshina Mookambika Temple, North Paravur",Kerala,4.4,900
spiritual,ettumanoor-mahadevar-temple,"Ettumanoor Mahadevar Temple",Kerala,4.4,900
spiritual,iringol-kavu-temple,"Iringol Kavu Temple",Kerala,4.5,900
spiritual,kadampuzha-devi-temple,"Kadampuzha Devi Temple",Kerala,4.1,900
spiritual,kallil-temple,"Kallil Temple",Kerala,4.4,900
spiritual,cheranalloor-mahadeva-temple,"Cheranalloor Mahadeva Temple",Kerala,4.3,900
spiritual,chowara-chidambaraswamy-temple,"Chowara Chidambaraswamy Temple",Kerala,4.4,900
spiritual,thrikodithanam-mahavishnu-temple,"Thrikodithanam Mahavishnu Temple",Kerala,4.8,900
spiritual,pazhoor-perumthrikkovil,"Pazhoor Perumthrikkovil",Kerala,4.4,900
spiritual,oachira-temple,"Oachira Temple",Kerala,4.3,900
spiritual,poruvazhy-peruviruthy-malanada-temple,"Poruvazhy Peruviruthy Malanada Temple",Kerala,4.1,900
spiritual,thirunelli-temple,"Thirunelli Temple",Kerala,4.5,900
spiritual,vayalil-thrikkovil-mahavishnu-temple,"Vayalil Thrikkovil Mahavishnu Temple",Kerala,4.2,900
spiritual,padanilam-parabrahma-temple,"Padanilam Parabrahma Temple",Kerala,4.7,900
spiritual,kadachira-sri-thrikkapalam-siva-temple,"Kadachira Sri Thrikkapalam Siva Temple",Kerala,4.7,900
spiritual,kottiyoor-temple,"Kottiyoor Temple",Kerala,4.1,900
spiritual,morkulangara-devi-temple,"Morkulangara Devi Temple",Kerala,4.6,900
spiritual,velloor-perunthatta-siva-temple,"Velloor Perunthatta Siva Temple",Kerala,4.5,900
spiritual,adithyapuram-sun-temple,"Adithyapuram Sun Temple",Kerala,4.5,900
spiritual,kidangoor-subramanya-swamy-temple,"Kidangoor Subramanya Swamy Temple",Kerala,4.2,900
spiritual,shatrughna-temple,"Shatrughna Temple",Kerala,4.8,900
spiritual,kokkamangalam-st-thomas-church,"Kokkamangalam St. Thomas Church",Kerala,4.4,900
spiritual,uthralikavu-pooram,"Uthralikavu Pooram",Kerala,4.3,900
spiritual,palakkavu-bhagavathi-temple,"Palakkavu Bhagavathi temple",Kerala,4.6,900
spiritual,thriprayar-ramaswamy-temple,"Thriprayar Ramaswamy Temple",Kerala,4.7,900
spiritual,adat-shiva-temple,"Adat Shiva Temple",Kerala,4.6,900
spiritual,kodungallur-bhagavathy-temple,"Kodungallur Bhagavathy Temple",Kerala,4.6,900
spiritual,cheruvathur-mahadeva-temple,"Cheruvathur Mahadeva Temple",Kerala,4.4,900
spiritual,chowalloor-siva-temple,"Chowalloor Siva Temple",Kerala,4.5,900
spiritual,kondazhy-tritham-tali-siva-temple,"Kondazhy Tritham Tali Siva Temple",Kerala,4.6,900
spiritual,pananchery-mudikkode-shiva-temple,"Pananchery Mudikkode Shiva Temple",Kerala,4.7,900
spiritual,choorakkottukavu-bhagavathy-temple,"Choorakkottukavu Bhagavathy Temple",Kerala,4.5,900
spiritual,iranikulam-mahadeva-temple,"Iranikulam Mahadeva Temple",Kerala,4.7,900
spiritual,pallimanna-siva-temple,"Pallimanna Siva Temple",Kerala,4.3,900
spiritual,thrippalur-mahadeva-temple,"Thrippalur Mahadeva Temple",Kerala,4.3,900
spiritual,sree-indilayappan-temple,"Sree Indilayappan Temple",Kerala,4.5,900
spiritual,annamanada-mahadeva-temple,"Annamanada Mahadeva Temple",Kerala,4.6,900
spiritual,annapurneshwari-temple-cherukunnu,"Annapurneshwari Temple, Cherukunnu",Kerala,4.6,900
spiritual,chettikulangara-devi-temple,"Chettikulangara Devi Temple",Kerala,4.7,900
spiritual,cherthala-karthyayani-temple,"Cherthala Karthyayani Temple",Kerala,4.6,900
spiritual,kattil-madam-temple-chalapuram,"Kattil Madam Temple, Chalapuram",Kerala,4.2,900
spiritual,nalpathaneeswaram-sree-mahadeva-temple,"Nalpathaneeswaram Sree Mahadeva Temple",Kerala,4.3,900
spiritual,kanichukulangara-devi-temple,"Kanichukulangara Devi Temple",Kerala,4.1,900
spiritual,st-george-syro-malabar-catholic-basilica-angamaly,"St. George Syro-Malabar Catholic Basilica, Angamaly",Kerala,4.6,900
spiritual,valliyamkavu-devi-temple,"Valliyamkavu Devi Temple",Kerala,4.3,900
spiritual,pattupurackal-bhagavathy-temple,"Pattupurackal Bhagavathy Temple",Kerala,4.8,900
spiritual,saint-thomas-syro-malabar-catholic-church-malayattoor,"Saint Thomas Syro-Malabar Catholic Church, Malayattoor",Kerala,4.7,900
spiritual,pandalam-mahadeva-temple,"Pandalam Mahadeva Temple",Kerala,4.4,900
spiritual,rektha-kanda-swamy-temple,"Rektha Kanda Swamy Temple",Kerala,4.5,900
spiritual,thrikkavu-temple,"Thrikkavu Temple",Kerala,4.4,900
spiritual,tirumanthamkunnu-temple,"Tirumanthamkunnu Temple",Kerala,4.1,900
spiritual,vadakkan-koyikkal-devi-temple-puthiyavila,"Vadakkan Koyikkal Devi Temple Puthiyavila",Kerala,4.5,900
spiritual,jain-temple-kidanganad,"Jain Temple, Kidanganad",Kerala,4.1,900
spiritual,marth-mariyam-major-archiepiscopal-church,"Marth Mariyam Major Archiepiscopal Church",Kerala,4.8,900
spiritual,thirupalkadal-sreekrishnaswamy-temple,"Thirupalkadal Sreekrishnaswamy Temple",Kerala,4.7,900
spiritual,thirumoozhikkulam-lakshmana-perumal-temple,"Thirumoozhikkulam Lakshmana Perumal Temple",Kerala,4.5,900
spiritual,thiruvanvandoor-mahavishnu-temple,"Thiruvanvandoor Mahavishnu Temple",Kerala,4.7,900
spiritual,aazhimala-shiva-temple,"Aazhimala Shiva Temple",Kerala,4.6,900
spiritual,mulavana-mahadevar-temple,"Mulavana Mahadevar Temple",Kerala,4.4,900
spiritual,uravappara-temple,"Uravappara Temple",Kerala,4.4,900
spiritual,ramapuram-sree-rama-temple,"Ramapuram Sree Rama Temple",Kerala,4.7,900
spiritual,kottankulangara-devi-temple-chavara,"Kottankulangara Devi Temple, Chavara",Kerala,4.4,900
spiritual,puthiyakavu-devi-temple,"Puthiyakavu Devi Temple",Kerala,4.6,900
spiritual,lokanarkavu-temple,"Lokanarkavu Temple",Kerala,4.5,900
spiritual,pundareekapuram-temple,"Pundareekapuram Temple",Kerala,4.4,900
spiritual,thiruvaloor-mahadeva-temple,"Thiruvaloor Mahadeva temple",Kerala,4.4,900
spiritual,thaliyil-mahadeva-temple,"Thaliyil Mahadeva temple",Kerala,4.7,900
spiritual,nadapuram-iringannur-siva-temple,"Nadapuram Iringannur Siva Temple",Kerala,4.6,900
spiritual,tirunettur-mahadeva-temple,"Tirunettur Mahadeva Temple",Kerala,4.2,900
spiritual,mazhuvannur-maha-siva-kshethram,"Mazhuvannur Maha Siva Kshethram",Kerala,4.6,900
spiritual,valliyoorkkavu,"Valliyoorkkavu",Kerala,4.5,900
spiritual,varinjam-sree-subramanya-swamy-temple,"Varinjam Sree Subramanya Swamy Temple",Kerala,4.1,900
spiritual,thrikkadavoor-mahadeva-temple,"Thrikkadavoor Mahadeva Temple",Kerala,4.7,900
spiritual,trithala-maha-siva-temple,"Trithala Maha Siva Temple",Kerala,4.4,900
spiritual,chirakkadavu-sree-mahadeva-temple,"Chirakkadavu Sree Mahadeva Temple",Kerala,4.5,900
spiritual,kodikkunnu-bhagavathy-temple,"Kodikkunnu Bhagavathy Temple",Kerala,4.6,900
spiritual,udayamperoor-perumthrikkovil-temple,"Udayamperoor Perumthrikkovil Temple",Kerala,4.5,900
spiritual,kanjilassery-maha-siva-temple,"Kanjilassery Maha Siva Temple",Kerala,4.2,900
spiritual,erumely-sree-dharmasastha-temple,"Erumely Sree Dharmasastha Temple",Kerala,4.3,900
spiritual,puliyannoor-mahadeva-temple,"Puliyannoor Mahadeva Temple",Kerala,4.6,900
spiritual,thiru-nayathode-siva-narayana-temple,"Thiru Nayathode Siva Narayana Temple",Kerala,4.7,900
spiritual,kadakkal-devi-temple,"Kadakkal Devi Temple",Kerala,4.7,900
spiritual,kottarakkara-sree-mahaganapathi-kshethram,"Kottarakkara Sree Mahaganapathi Kshethram",Kerala,4.8,900
spiritual,vattal-kurishu-palli,"Vattal Kurishu Palli",Kerala,4.6,900
spiritual,st-peter-and-st-paul-s-church-kolenchery,"St. Peter and St. Paul's Church, Kolenchery",Kerala,4.2,900
spiritual,mahadeva-temple-kalanjoor,"Mahadeva Temple, Kalanjoor",Kerala,4.7,900
spiritual,trikkur-mahadeva-temple,"Trikkur Mahadeva Temple",Kerala,4.2,900
spiritual,muttichur-kallattupuzha-sri-maha-siva-temple,"Muttichur Kallattupuzha Sri Maha Siva Temple",Kerala,4.2,900
spiritual,thirumangalam-sree-maha-vishnu-siva-temple,"Thirumangalam Sree Maha Vishnu Siva Temple",Kerala,4.6,900
spiritual,mundayur-mahadeva-temple,"Mundayur Mahadeva Temple",Kerala,4.3,900
spiritual,sree-shivashakthi-mahaganapathi-temple,"Sree Shivashakthi Mahaganapathi temple",Kerala,4.8,900
spiritual,kainoor-shiva-temple,"Kainoor Shiva Temple",Kerala,4.3,900
spiritual,mahadeva-temple-avittathur,"Mahadeva Temple, Avittathur",Kerala,4.5,900
spiritual,thrikkunnathu-mahadeva-temple,"Thrikkunnathu Mahadeva Temple",Kerala,4.5,900
spiritual,chemmanthatta-mahadeva-temple,"Chemmanthatta Mahadeva Temple",Kerala,4.3,900
spiritual,kattakampal-temple,"Kattakampal Temple",Kerala,4.7,900
spiritual,panayur-palur-shiva-temple,"Panayur Palur Shiva Temple",Kerala,4.3,900
spiritual,thrikkariyoor-mahadeva-temple,"Thrikkariyoor Mahadeva Temple",Kerala,4.4,900
spiritual,anikkattilammakshethram,"Anikkattilammakshethram",Kerala,4.3,900
spiritual,chakkulathukavu-temple,"Chakkulathukavu Temple",Kerala,4.6,900
spiritual,mithranandapuram-vamanamoorthy-temple,"Mithranandapuram Vamanamoorthy Temple",Kerala,4.4,900
spiritual,neelamperoor-palli-bhagavathi-temple,"Neelamperoor Palli Bhagavathi Temple",Kerala,4.4,900
spiritual,sree-andalurkavu,"Sree Andalurkavu",Kerala,4.2,900
spiritual,thanikkudam-bhagavathi-temple,"Thanikkudam Bhagavathi Temple",Kerala,4.7,900
spiritual,karppillikkavu-sree-mahadeva-temple,"Karppillikkavu Sree Mahadeva Temple",Kerala,4.7,900
spiritual,kulathupuzha-sastha-temple,"Kulathupuzha Sastha Temple",Kerala,4.7,900
spiritual,achankovil-sastha-temple,"Achankovil Sastha Temple",Kerala,4.7,900
spiritual,pokkunny-siva-temple,"Pokkunny Siva Temple",Kerala,4.7,900
spiritual,parassala-mahadeva-temple,"Parassala Mahadeva Temple",Kerala,4.8,900
spiritual,vadeshwaram-temple,"Vadeshwaram Temple",Kerala,4.4,900
spiritual,our-lady-of-good-health-church-pattumala,"Our Lady of Good Health Church, Pattumala",Kerala,4.5,900
spiritual,st-mary-s-syro-malabar-catholic-church-arakuzha,"St. Mary's Syro-Malabar Catholic Church, Arakuzha",Kerala,4.4,900
spiritual,st-mary-s-syro-malabar-catholic-forane-church-champakulam,"St. Mary's Syro-Malabar Catholic Forane Church, Champakulam",Kerala,4.7,900
spiritual,st-xavier-s-church-peyad,"St. Xavier's Church, Peyad",Kerala,4.6,900
spiritual,sree-bhuvaneswary-temple-valamchuzhy,"Sree Bhuvaneswary Temple, Valamchuzhy",Kerala,4.6,900
spiritual,vethalan-kavu-mahadeva-temple,"Vethalan Kavu Mahadeva Temple",Kerala,4.2,900
spiritual,thumpamon-vadakkumnatha-temple,"Thumpamon Vadakkumnatha Temple",Kerala,4.8,900
spiritual,nalukulangara-devi-temple,"Nalukulangara Devi Temple",Kerala,4.6,900
spiritual,elamgulam-sree-dharma-sastha-temple,"Elamgulam Sree Dharma Sastha Temple",Kerala,4.1,900
spiritual,panakkattodil-devi-temple,"Panakkattodil Devi Temple",Kerala,4.8,900
spiritual,amunthirathu-devi-temple,"Amunthirathu Devi Temple",Kerala,4.5,900
spiritual,st-mary-s-syro-malabar-catholic-church-koratty,"St. Mary's Syro-Malabar Catholic Church, Koratty",Kerala,4.6,900
spiritual,st-elijah-orthodox-syrian-church-koduvila,"St. Elijah Orthodox Syrian Church, Koduvila",Kerala,4.2,900
spiritual,valiyakoikkal-temple,"Valiyakoikkal Temple",Kerala,4.1,900
spiritual,sri-nellikulangara-bhagavathi-temple,"Sri Nellikulangara Bhagavathi Temple",Kerala,4.7,900
spiritual,ponmeri-shiva-temple,"Ponmeri Shiva Temple",Kerala,4.4,900
spiritual,kalarivathukkal-bhagavathy-temple,"Kalarivathukkal Bhagavathy Temple",Kerala,4.3,900
spiritual,mangottu-bhagavathi-temple,"Mangottu Bhagavathi Temple",Kerala,4.2,900
spiritual,meenkulathi-temple,"Meenkulathi Temple",Kerala,4.4,900
spiritual,anjumoorthy-temple,"Anjumoorthy Temple",Kerala,4.6,900
spiritual,karivellur-mahadeva-temple,"Karivellur Mahadeva Temple",Kerala,4.7,900
spiritual,shaktheeswaram-temple,"Shaktheeswaram Temple",Kerala,4.6,900
spiritual,manarcad-church,"Manarcad Church",Kerala,4.4,900
spiritual,kanimangalam-sastha-temple,"Kanimangalam Sastha Temple",Kerala,4.1,900
spiritual,nedumpura-kulasekharanellur-shiva-temple,"Nedumpura Kulasekharanellur Shiva Temple",Kerala,4.5,900
spiritual,kootayanimoodu-chamundi-temple,"Kootayanimoodu chamundi temple",Kerala,4.2,900
spiritual,padanayarkulangara-mahadeva-temple,"Padanayarkulangara Mahadeva Temple",Kerala,4.5,900
spiritual,aluvamkudi-sree-mahadeva-temple,"Aluvamkudi Sree Mahadeva Temple",Kerala,4.1,900
spiritual,chammanad-devi-temple,"Chammanad devi temple",Kerala,4.1,900
spiritual,vazhappully-temple,"Vazhappully temple",Kerala,4.6,900
spiritual,st-george-forane-church-edathua,"St.George Forane Church, Edathua",Kerala,4.6,900
spiritual,marthoman-cheriyapally-kothamangalam,"Marthoman Cheriyapally, Kothamangalam",Kerala,4.4,900
spiritual,avanoor-sreekanteswaram-mahadeva-temple,"Avanoor Sreekanteswaram Mahadeva Temple",Kerala,4.6,900
spiritual,ootukulangara-bhagavathy-temple-peruvemba,"Ootukulangara Bhagavathy Temple, Peruvemba",Kerala,4.6,900
spiritual,padiyanoor-devi-temple,"Padiyanoor Devi Temple",Kerala,4.7,900
spiritual,nilakkal-sree-mahadeva-temple,"Nilakkal Sree Mahadeva Temple",Kerala,4.8,900
spiritual,changattu-sree-bhagavathy-temple,"Changattu Sree Bhagavathy Temple",Kerala,4.5,900
spiritual,sacred-heart-forane-church,"Sacred Heart Forane Church",Kerala,4.8,900
spiritual,mulanthuruthy-marthoman-church,"Mulanthuruthy Marthoman Church",Kerala,4.6,900
spiritual,st-mary-s-forane-church-chalakudy,"St. Mary's Forane Church, Chalakudy",Kerala,4.2,900
spiritual,st-mary-s-church-vechoor,"St. Mary's Church, Vechoor",Kerala,4.2,900
spiritual,st-mary-s-forane-church-edoor,"St. Mary's Forane Church Edoor",Kerala,4.5,900
spiritual,st-marys-church-meenangadi,"St. Marys Church Meenangadi",Kerala,4.1,900
spiritual,mar-thoma-sleeha-church-thulappally,"Mar Thoma Sleeha Church Thulappally",Kerala,4.5,900
spiritual,ramapuram-church,"Ramapuram Church",Kerala,4.6,900
spiritual,st-francis-xavier-s-church-sampaloor,"St. Francis Xavier's Church, Sampaloor",Kerala,4.6,900
spiritual,dutch-church-munroe-island,"Dutch Church, Munroe Island",Kerala,4.1,900
spiritual,st-mary-s-church-marady,"St. Mary's Church, Marady",Kerala,4.7,900
spiritual,sri-rama-temple-ramapuram,"Sri Rama Temple, Ramapuram",Kerala,4.3,900
spiritual,avanavanchery-sri-indilayappan-temple,"Avanavanchery Sri Indilayappan Temple",Kerala,4.4,900
spiritual,chittoorkavu-devi-temple,"Chittoorkavu Devi Temple",Kerala,4.6,900
spiritual,eravikulangara-temple,"Eravikulangara Temple",Kerala,4.3,900
spiritual,kalamassery-mahaganapathy-temple,"Kalamassery Mahaganapathy Temple",Kerala,4.4,900
spiritual,manikandeswaram-uma-maheswara-temple,"Manikandeswaram Uma Maheswara temple",Kerala,4.6,900
spiritual,chennamangalam-temple,"Chennamangalam Temple",Kerala,4.8,900
spiritual,sree-balakrishna-swami-temple-kuzhuppilly,"Sree Balakrishna Swami Temple, Kuzhuppilly",Kerala,4.2,900
spiritual,kannamaly-church-ernakulam,"Kannamaly Church, Ernakulam",Kerala,4.7,900
spiritual,malayalapuzha-devi-temple,"Malayalapuzha Devi Temple",Kerala,4.3,900
spiritual,st-francis-xavier-s-church-pizhala,"St. Francis Xavier's Church, Pizhala",Kerala,4.3,900
spiritual,st-mary-s-church-vendore,"St Mary's Church, Vendore",Kerala,4.7,900
spiritual,bela-church,"Bela Church",Kerala,4.8,900
spiritual,sreenarayanapuram-temple,"Sreenarayanapuram Temple",Kerala,4.7,900
spiritual,thattayil-orippurathu-bhagavathy-kshetram,"Thattayil Orippurathu Bhagavathy Kshetram",Kerala,4.6,900
spiritual,thrissileri-mahadeva-temple,"Thrissileri Mahadeva Temple",Kerala,4.2,900
spiritual,anandeshwaram-mahadeva-temple,"Anandeshwaram Mahadeva Temple",Kerala,4.6,900
spiritual,karyat-sree-ayyappa-temple-vanimal,"Karyat Sree Ayyappa Temple Vanimal",Kerala,4.5,900
spiritual,st-francis-xavier-forane-church-velur,"St. Francis Xavier Forane Church, Velur",Kerala,4.2,900
spiritual,pazhakulam-punthalaveettil-temple,"Pazhakulam punthalaveettil temple",Kerala,4.5,900
spiritual,parthasarathy-temple-mundakkayam,"Parthasarathy Temple, Mundakkayam",Kerala,4.3,900
spiritual,oorali-appooppan-kavu,"Oorali Appooppan Kavu",Kerala,4.3,900
spiritual,pulimukham-devi-temple,"Pulimukham Devi Temple",Kerala,4.5,900
spiritual,pariyanempatta-bhagavathi-temple,"Pariyanempatta Bhagavathi Temple",Kerala,4.2,900
spiritual,mukkoottuthara-thiruvambadi-sree-krishaswami-temple,"Mukkoottuthara Thiruvambadi Sree Krishaswami Temple",Kerala,4.2,900
spiritual,mayannur-kavu-sri-kurumba-bagavathy-temple,"Mayannur Kavu Sri Kurumba Bagavathy Temple",Kerala,4.7,900
spiritual,st-bursouma-s-orthodox-church,"St. Bursouma's Orthodox Church",Kerala,4.2,900
spiritual,mezhuveli-temple,"Mezhuveli Temple",Kerala,4.4,900
spiritual,sri-gopalakrishna-temple-kumble,"Sri Gopalakrishna Temple Kumble",Kerala,4.3,900
spiritual,sree-madiyan-koolom-temple,"Sree Madiyan Koolom Temple",Kerala,4.4,900
spiritual,chelamattom-shree-krishna-swami-temple,"Chelamattom Shree Krishna Swami Temple",Kerala,4.7,900
spiritual,st-mary-s-orthodox-cathedral-puthencavu,"St. Mary's Orthodox Cathedral, Puthencavu",Kerala,4.2,900
spiritual,aruvithura-st-george-s-syro-malabar-catholic-forane-church,"Aruvithura St. George's Syro-Malabar Catholic Forane Church",Kerala,4.7,900
spiritual,st-thomas-church-thumpoly,"St. Thomas Church, Thumpoly",Kerala,4.3,900
spiritual,nariampara-puthiyakavu-devikshethram,"Nariampara Puthiyakavu Devikshethram",Kerala,4.5,900
spiritual,sasthamangalam-mahadevar-temple,"Sasthamangalam Mahadevar Temple",Kerala,4.2,900
spiritual,sree-kattayattu-bhagavathi-kshethram,"Sree Kattayattu Bhagavathi Kshethram",Kerala,4.8,900
spiritual,st-george-shrine-pilgrim-centre-kulathuvayal,"St George Shrine Pilgrim Centre Kulathuvayal",Kerala,4.4,900
spiritual,little-flower-forane-church-nilambur,"Little Flower Forane Church, Nilambur",Kerala,4.6,900
spiritual,kottekkad-temple,"Kottekkad Temple",Kerala,4.6,900
spiritual,kolathukara-shiva-temple,"Kolathukara shiva temple",Kerala,4.7,900
spiritual,padayanivettom,"Padayanivettom",Kerala,4.2,900
spiritual,changankulangara-sri-mahadevar-temple,"Changankulangara Sri Mahadevar Temple",Kerala,4.7,900
spiritual,st-joseph-s-syro-malabar-catholic-church-meenkunnam,"St. Joseph's Syro-Malabar Catholic Church, Meenkunnam",Kerala,4.7,900
